label,x,y,z,w,h,l,roll,pitch,yaw
250,-0.517943,0.099780,-0.556582,0.028271,0.026754,0.028748,0.061393,-0.301880,1.571441
250,-0.385889,0.087438,-0.514633,0.027041,0.023771,0.025853,-0.617518,-0.303713,1.564713
125,-0.144813,-0.000180,-0.270704,0.011301,0.010694,0.011491,2.365996,-0.319009,1.578153
125,0.012257,0.064118,-0.464510,0.013936,0.016249,0.016264,-0.645091,0.618818,0.977121
125,-0.124844,0.079741,-0.504289,0.018754,0.016486,0.017930,0.426076,-0.302758,1.575139
250,0.017544,-0.016792,-0.192450,0.024801,0.028918,0.028944,-2.742731,-0.325018,1.564973
250,-0.184392,0.118121,-0.597372,0.039246,0.037374,0.040579,0.451245,-0.131707,1.662422
125,-0.455212,0.076268,-0.491336,0.022878,0.021650,0.023264,-0.338925,-0.302432,1.567303
125,-0.437051,0.106339,-0.568516,0.028472,0.033198,0.033229,-0.293906,-0.302291,1.567753
250,-0.053733,0.110908,-0.579703,0.035233,0.033552,0.036429,-0.003448,-0.301861,1.570760
250,-0.101015,0.092640,-0.520814,0.031516,0.036747,0.036781,0.258258,-0.302194,1.573480
