label,x,y,z,w,h,l,roll,pitch,yaw
125,0.063215,0.212326,-0.539976,0.010982,0.010458,0.011354,0.166525,1.032098,1.764163
125,0.316182,0.072068,-0.313255,0.015753,0.015002,0.016288,-1.032812,-0.159250,-0.094341
125,-0.161073,0.036234,-0.253251,0.009707,0.010822,0.009826,0.997556,-0.368632,-2.913040
125,0.082848,0.028313,-0.229167,0.025493,0.024276,0.026358,3.124775,-0.540449,1.570992
250,-0.132014,0.119265,-0.384034,0.023457,0.027351,0.027376,1.079431,-0.281195,2.299987
250,-0.002620,0.179583,-0.482943,0.030139,0.028701,0.031162,0.507023,-0.521716,1.576426
250,0.210811,0.118802,-0.381909,0.028020,0.026517,0.028493,-1.261719,-0.527436,1.559753
250,-0.434366,0.174859,-0.473942,0.032117,0.030393,0.032659,0.438096,-0.521400,1.575715
250,-0.243759,0.087556,-0.321695,0.031664,0.027835,0.030272,-1.794097,-0.532693,1.559491
250,-0.038348,0.030693,-0.217573,0.038952,0.034242,0.037240,2.439553,-0.538098,1.578283
250,0.026082,0.225056,-0.557479,0.034821,0.032952,0.035408,0.220325,-0.396166,1.605617
