label,x,y,z,w,h,l,roll,pitch,yaw
125,0.052323,-0.006487,-0.189816,0.010000,0.008791,0.009561,0.921102,-1.080271,-2.551189
125,-0.060351,0.034698,-0.357382,0.017089,0.016172,0.017377,1.554224,-0.288837,1.581228
125,0.129513,0.004448,-0.232668,0.027838,0.031034,0.028178,-3.100963,-0.298980,1.570373
125,0.155011,0.073164,-0.478774,0.022293,0.021097,0.022670,-0.230429,-0.279253,1.568414
250,0.020523,0.019522,-0.277024,0.035157,0.033480,0.036351,2.218431,-0.295031,1.579117
125,0.506340,0.131786,-0.635745,0.011274,0.010669,0.011464,0.646523,1.205700,2.250388
250,0.196343,0.090957,-0.507809,0.042247,0.040231,0.043682,-0.396815,-0.074112,1.477308
125,0.318423,0.044681,-0.352383,0.011274,0.010669,0.011464,-1.281808,0.001461,0.000434
250,0.275352,0.053939,-0.377451,0.040107,0.044710,0.040596,-1.387172,-0.287177,1.560539
250,0.171118,0.001070,-0.223694,0.029629,0.028216,0.030635,-2.809412,-0.298443,1.567394
