label,x,y,z,w,h,l,roll,pitch,yaw
125,0.012031,0.037985,-0.236718,0.010000,0.008791,0.009561,-0.997840,-0.788471,-0.429146
125,-0.138689,0.038250,-0.245617,0.011274,0.010669,0.011464,0.819755,-0.976389,-2.483268
125,0.021033,0.116642,-0.418965,0.028948,0.032271,0.029301,-0.909310,-0.385998,1.562258
125,0.108917,0.111388,-0.410164,0.029918,0.028313,0.030423,-1.214801,-0.388661,1.560654
125,-0.191781,0.060482,-0.282476,0.029804,0.026200,0.028494,2.122826,-0.397388,1.580011
125,0.357785,0.191783,-0.575629,0.009550,0.011135,0.011145,0.065226,1.177786,1.641388
125,0.404189,0.155326,-0.509429,0.010000,0.008791,0.009561,-0.477279,1.126042,1.050550
125,0.487513,0.134210,-0.489249,0.009707,0.010822,0.009826,-0.986412,0.805561,0.445122
250,0.395546,0.134448,-0.462413,0.027486,0.032048,0.032077,-0.235673,-0.382406,1.568270
250,-0.154345,0.057836,-0.280718,0.024893,0.029025,0.029052,2.347252,-0.399147,1.578516
250,-0.194714,0.140021,-0.465718,0.040682,0.038741,0.042063,0.683590,-0.384384,1.577631
