label,x,y,z,w,h,l,roll,pitch,yaw
250,0.166367,0.153301,-0.344589,0.032827,0.031066,0.033381,1.468798,-0.577264,1.582676
125,0.037435,0.064975,-0.225139,0.010916,0.012728,0.012740,-2.443333,-0.731461,1.423385
125,-0.202044,0.138880,-0.334467,0.011674,0.010262,0.011161,0.992198,0.032676,3.120257
125,-0.011448,0.235100,-0.468190,0.033991,0.032369,0.035145,-0.221416,-0.568496,1.568174
125,-0.175681,0.223865,-0.466044,0.018662,0.017661,0.018977,0.751489,0.725720,2.524000
125,0.058868,0.074525,-0.237391,0.014724,0.017168,0.017184,-1.046160,-0.823273,-0.173185
125,0.117494,0.169598,-0.364527,0.038001,0.036188,0.039291,-1.284836,-0.575459,1.559340
125,0.309488,0.117694,-0.302832,0.014785,0.012997,0.014136,1.910765,-0.581614,1.582055
125,0.258292,0.217354,-0.442583,0.011274,0.010669,0.011464,0.829231,0.628030,2.647873
250,0.281587,0.232788,-0.456257,0.039494,0.044027,0.039976,0.637352,-0.570225,1.577903
250,-0.039817,0.036249,-0.167454,0.025128,0.029299,0.029326,-3.081409,-0.712540,1.561164
250,0.165075,0.112379,-0.285650,0.027327,0.026023,0.028254,-1.788985,-0.580446,1.559138
