label,x,y,z,w,h,l,roll,pitch,yaw
250,0.146846,0.177059,-0.486530,0.032749,0.038185,0.038220,0.045917,-0.378770,1.571292
250,0.190897,0.149017,-0.403211,0.045319,0.050521,0.045872,-0.419744,-0.379631,1.566393
125,-0.137054,0.057211,-0.202151,0.033089,0.031511,0.034213,-2.099094,-0.642775,1.174741
125,-0.284660,0.178462,-0.505379,0.026182,0.024933,0.027071,-0.052419,-0.079223,1.553524
125,0.075067,0.061309,-0.235470,0.009707,0.010822,0.009826,0.963487,-0.844353,-2.662481
125,0.005136,0.068710,-0.222677,0.010000,0.008791,0.009561,1.089746,-0.610825,-2.850724
125,-0.031119,0.042007,-0.173853,0.020798,0.019805,0.021504,1.060073,-0.683387,-2.801544
125,0.156744,0.044762,-0.175768,0.027827,0.026500,0.028772,-3.128596,-0.447005,1.569979
250,0.021353,0.121257,-0.351670,0.033103,0.036902,0.033507,1.411340,-0.387192,1.581466
250,-0.234876,0.163992,-0.456352,0.033213,0.029197,0.031754,-0.417783,-0.379623,1.566412
