label,x,y,z,w,h,l,roll,pitch,yaw
250,0.194659,0.042664,-0.252816,0.046051,0.040482,0.044027,2.229202,-0.466021,1.579623
125,0.027873,0.068021,-0.344851,0.010173,0.011862,0.011873,-1.131676,-0.158668,0.162570
125,0.071543,0.038519,-0.279415,0.011274,0.010669,0.011464,-1.076268,-0.362057,-0.188717
125,-0.076006,-0.001510,-0.193853,0.014776,0.012989,0.014127,-0.457035,-1.053409,-1.055889
125,-0.110347,0.154399,-0.502610,0.027861,0.026366,0.028331,-0.059995,-0.449905,1.570127
125,-0.255742,0.135785,-0.455149,0.036627,0.034879,0.037870,0.850548,-0.453305,1.579184
250,-0.158744,0.182014,-0.533187,0.044501,0.051888,0.051936,0.180377,-0.450050,1.572799
250,-0.214769,0.162854,-0.503387,0.038559,0.042985,0.039029,0.498587,-0.451110,1.576133
125,0.139126,-0.003846,-0.190892,0.009707,0.010822,0.009826,0.971453,-0.665152,-2.742572
125,0.159210,0.165484,-0.520408,0.027416,0.031967,0.031996,0.675535,-0.291204,1.724224
125,0.435517,0.159464,-0.518895,0.021934,0.020757,0.022304,-0.490617,-0.336640,1.496965
250,0.199057,0.117212,-0.420514,0.033869,0.032254,0.035019,1.009530,-0.433091,1.619152
250,0.013312,0.022339,-0.230853,0.028724,0.032021,0.029074,-2.349204,-0.466921,1.562851
