label,x,y,z,w,h,l,roll,pitch,yaw
250,-0.021166,0.039397,-0.167169,0.034190,0.032356,0.034767,-2.657070,-0.575054,1.565278
125,0.174121,0.196413,-0.417371,0.009707,0.010822,0.009826,0.913234,0.499802,2.787142
125,0.350010,0.219755,-0.464822,0.010000,0.008791,0.009561,-0.188857,0.993049,1.346469
125,0.332089,0.266431,-0.524768,0.029789,0.026187,0.028480,-0.005842,-0.363526,1.569403
250,0.189344,0.102283,-0.266409,0.029705,0.026112,0.028399,2.028053,-0.570639,1.581428
125,-0.294888,0.129108,-0.317611,0.023363,0.022248,0.024156,1.386665,-0.543049,2.053215
125,0.062064,0.147515,-0.343712,0.023241,0.020431,0.022220,-1.344132,-0.533084,1.340476
125,-0.311445,0.147968,-0.348617,0.009707,0.010822,0.009826,1.001250,0.102359,3.076257
250,0.382036,0.210790,-0.432142,0.039923,0.037781,0.040597,-0.384579,-0.556933,1.566351
250,0.148919,0.073259,-0.215780,0.035192,0.030936,0.033645,2.087832,-0.657271,1.744940
