label,x,y,z,w,h,l,roll,pitch,yaw
125,0.417366,0.232797,-0.514294,0.023481,0.027378,0.027403,0.530016,-0.574049,1.576851
125,0.368595,0.163754,-0.409502,0.025399,0.028314,0.025709,0.926853,-0.342833,2.004762
125,0.166258,0.038442,-0.218944,0.009550,0.011135,0.011145,-0.610924,-0.834208,-0.813474
125,0.243159,0.143197,-0.384239,0.022123,0.020936,0.022497,-1.019353,-0.369031,1.062067
125,0.034421,0.025018,-0.199348,0.024676,0.027508,0.024977,2.713754,-0.894016,1.734091
250,-0.022833,0.028345,-0.198725,0.031019,0.034579,0.031397,2.369537,-0.842333,1.846269
250,0.132273,0.192783,-0.443847,0.035104,0.039134,0.035533,-0.314980,-0.573164,1.567086
250,-0.070974,0.151699,-0.390388,0.025585,0.022491,0.024461,1.212471,-0.579191,1.582012
250,0.020095,0.147655,-0.379534,0.030552,0.034059,0.030925,0.967273,-0.577016,1.580657
250,-0.067123,0.068935,-0.268159,0.022282,0.025981,0.026005,1.446122,-0.745706,2.546567
