label,x,y,z,w,h,l,roll,pitch,yaw
250,-0.243994,0.223761,-0.467315,0.035598,0.031293,0.034033,0.848006,-0.543959,1.579597
250,-0.132080,0.075106,-0.223146,0.037709,0.033148,0.036051,2.573303,-0.558994,1.577112
250,0.111731,0.145031,-0.336066,0.036754,0.042855,0.042894,-1.492093,-0.549801,1.559099
125,-0.336725,0.183639,-0.423788,0.013338,0.014869,0.013501,-0.941059,0.477119,0.322927
125,-0.273444,0.185548,-0.424696,0.019262,0.018343,0.019916,-0.896378,0.164094,0.532896
250,-0.452517,0.246309,-0.504957,0.034252,0.038183,0.034670,-0.243385,-0.540853,1.567969
125,-0.222658,0.191686,-0.427647,0.009550,0.011135,0.011145,0.930847,0.503103,2.796975
125,-0.163917,0.162524,-0.383281,0.018865,0.021031,0.019096,1.050537,-0.545609,1.580978
125,0.108450,0.102699,-0.289729,0.015985,0.015127,0.016255,-1.000573,-0.249075,-0.156784
125,-0.034946,0.222939,-0.480655,0.023564,0.022300,0.023962,-0.103891,-0.310991,1.541749
