label,x,y,z,w,h,l,roll,pitch,yaw
125,-0.034884,0.195700,-0.482772,0.010982,0.010458,0.011354,0.280871,-0.212936,1.673455
125,0.095515,0.044966,-0.213167,0.010982,0.010458,0.011354,-0.680875,-0.870504,-0.756541
125,-0.033364,0.032979,-0.192878,0.012246,0.010765,0.011707,0.482559,-0.970005,-2.136609
125,0.140260,0.126943,-0.329477,0.041073,0.036106,0.039268,-1.572200,-0.524502,1.559244
125,-0.184844,0.068687,-0.251049,0.018520,0.021594,0.021614,1.656294,-0.671028,2.198179
125,-0.126135,0.107126,-0.306673,0.033649,0.031844,0.034217,1.771817,-0.526484,1.582117
250,0.236920,0.089984,-0.275175,0.031434,0.027633,0.030053,-1.862160,-0.527358,1.559731
250,0.392287,0.164383,-0.391777,0.049529,0.046872,0.050365,0.819521,-0.517649,1.579239
250,-0.175572,0.124254,-0.334773,0.034368,0.032728,0.035535,1.555733,-0.524337,1.582348
250,-0.168223,0.039328,-0.192461,0.027266,0.031792,0.031821,1.493623,-0.856716,2.721407
