label,x,y,z,w,h,l,roll,pitch,yaw
250,-0.057411,0.145460,-0.450020,0.028285,0.032980,0.033010,-0.779105,-0.198165,1.402937
125,0.186761,0.170038,-0.518424,0.027687,0.030865,0.028025,0.360012,-0.345501,1.574553
250,0.074513,0.111790,-0.349313,0.041344,0.039125,0.042042,1.475846,-0.353928,1.581413
250,0.237874,0.156748,-0.481754,0.031591,0.030084,0.032664,0.142736,-0.344960,1.572314
125,-0.340504,0.140882,-0.463222,0.014890,0.014179,0.015395,0.896159,0.450334,2.444263
125,-0.025949,0.098356,-0.334861,0.010000,0.008791,0.009561,-1.215917,-0.010787,-0.003997
125,-0.038455,0.137900,-0.441402,0.010000,0.008791,0.009561,-1.139047,0.591109,0.251333
125,-0.134737,0.025725,-0.133773,0.028057,0.026551,0.028530,-2.892378,-0.364550,1.568166
250,-0.257463,0.142962,-0.451270,0.022644,0.026403,0.026428,0.501974,-0.346096,1.575928
250,-0.000527,0.161598,-0.493782,0.029860,0.026249,0.028548,-0.780315,-0.118159,1.316783
250,0.146404,0.146332,-0.454383,0.028446,0.025006,0.027196,0.684953,-0.136449,1.762776
