label,x,y,z,w,h,l,roll,pitch,yaw
125,0.088238,0.054325,-0.493975,0.015487,0.014656,0.015748,0.428648,0.006426,1.711639
125,0.078650,-0.005595,-0.290098,0.015617,0.017409,0.015807,2.336054,-0.299149,1.578328
125,0.187560,0.073521,-0.548966,0.018085,0.021087,0.021107,-0.161586,0.264841,1.480853
250,0.002533,-0.001109,-0.275047,0.033130,0.029124,0.031674,2.086746,-0.297159,1.579880
125,-0.312124,0.045445,-0.462456,0.010000,0.008791,0.009561,0.497382,1.236834,2.092373
125,-0.481299,0.064634,-0.476055,0.011274,0.010669,0.011464,1.223868,0.560016,2.951848
125,-0.336768,0.068942,-0.538264,0.018852,0.017952,0.019492,0.635806,1.204634,2.239684
250,-0.144663,-0.024399,-0.196231,0.037536,0.035745,0.038811,-2.413683,-0.299686,1.563849
250,0.233723,-0.018227,-0.215730,0.032750,0.038187,0.038222,-2.655256,-0.301058,1.565916
250,0.146303,-0.021523,-0.226548,0.020792,0.024243,0.024266,3.074029,-0.393624,1.577950
