label,x,y,z,w,h,l,roll,pitch,yaw
250,0.236367,0.074159,-0.380506,0.032827,0.031066,0.033381,1.470188,-0.472973,1.581978
125,0.107435,-0.001251,-0.252509,0.010916,0.012728,0.012740,-2.462234,-0.628201,1.435283
125,-0.132044,0.060870,-0.368938,0.011674,0.010262,0.011161,1.096535,0.034719,3.123776
125,0.058552,0.142645,-0.511951,0.033991,0.032369,0.035145,-0.221721,-0.464198,1.568325
125,-0.105681,0.131695,-0.508647,0.018662,0.017661,0.018977,0.871484,0.782654,2.606246
125,0.128868,0.006972,-0.265688,0.014724,0.017168,0.017184,-1.199629,-0.835431,-0.059899
125,0.187493,0.088291,-0.402032,0.038001,0.036188,0.039291,-1.286175,-0.471167,1.560010
250,0.351587,0.141588,-0.499842,0.039494,0.044027,0.039976,0.638180,-0.465929,1.577492
250,0.030183,-0.023815,-0.192147,0.025128,0.029299,0.029326,-3.082631,-0.608246,1.561915
250,0.235075,0.039595,-0.317626,0.027327,0.026023,0.028254,-1.790350,-0.476154,1.559827
