label,x,y,z,w,h,l,roll,pitch,yaw
250,-0.124144,0.073371,-0.231760,0.033009,0.036798,0.033412,3.106759,-0.608337,1.571218
125,0.237359,0.233900,-0.480946,0.018556,0.021636,0.021656,0.593098,0.824005,2.313732
125,0.237503,0.087914,-0.258220,0.026166,0.030509,0.030538,2.317223,-0.605151,1.579681
250,0.201705,0.209002,-0.429898,0.034312,0.030163,0.032804,0.803680,-0.591420,1.579509
250,0.328481,0.226847,-0.461193,0.027055,0.031546,0.031576,0.010389,-0.588343,1.570922
125,-0.235152,0.235669,-0.475342,0.010302,0.011484,0.010428,0.679016,0.761466,2.434226
125,0.076994,0.148028,-0.340548,0.011274,0.010669,0.011464,-0.971182,0.061029,0.041668
125,0.045846,0.084420,-0.267678,0.011730,0.010311,0.011214,-1.357864,-0.709152,0.533567
125,-0.082892,0.053830,-0.217352,0.017017,0.019841,0.019860,-2.706157,-1.051044,1.333616
125,0.028991,0.191377,-0.416622,0.021471,0.023936,0.021733,-0.752777,0.090055,0.800305
125,-0.292599,0.096239,-0.264547,0.038983,0.036891,0.039641,1.983000,-0.602378,1.581885
250,-0.011911,0.026884,-0.171620,0.023028,0.026850,0.026875,-2.629649,-0.607069,1.564868
250,-0.014261,0.086186,-0.242623,0.046853,0.044617,0.048443,-2.328426,-0.605233,1.562004
250,0.080199,0.097094,-0.272883,0.030523,0.029066,0.031559,-1.620126,-0.674409,1.094999
250,0.123587,0.076319,-0.238040,0.031173,0.027403,0.029803,2.055314,-0.603027,1.581506
250,0.207134,0.276148,-0.524317,0.044400,0.042282,0.045908,0.416974,-0.360231,1.698869
