label,x,y,z,w,h,l,roll,pitch,yaw
125,0.022971,0.082107,-0.369947,0.010000,0.008791,0.009561,-1.111999,0.153952,0.075601
125,-0.179072,0.025103,-0.252243,0.011274,0.010669,0.011464,0.922219,-0.760497,-2.660147
125,0.087945,0.100872,-0.414648,0.009707,0.010822,0.009826,-1.089691,0.331046,0.168072
125,-0.129656,-0.003371,-0.175960,0.033972,0.039611,0.039647,2.913849,-0.462707,1.573308
250,0.010468,0.081535,-0.357569,0.029187,0.032538,0.029544,-1.486922,-0.452150,1.559714
125,0.122838,0.108869,-0.429488,0.016268,0.014301,0.015553,1.055103,-0.214142,2.115815
250,0.461507,0.159154,-0.506415,0.036861,0.042979,0.043019,-0.504481,-0.444215,1.565421
250,0.191105,0.047492,-0.276095,0.039653,0.034858,0.037910,2.006056,-0.457201,1.580881
250,0.159736,0.078010,-0.351705,0.034861,0.032991,0.035450,1.301304,-0.368632,2.220061
250,0.203194,0.065079,-0.330280,0.030377,0.028747,0.030889,-1.255184,-0.341048,0.603640
250,-0.151110,-0.022002,-0.135243,0.037956,0.033366,0.036288,2.871838,-0.462604,1.573760
