label,x,y,z,w,h,l,roll,pitch,yaw
250,-0.023174,0.098035,-0.436404,0.029531,0.032921,0.029892,-0.663206,-0.450227,1.563932
250,0.072723,0.049179,-0.338939,0.033676,0.031869,0.034244,-1.550273,-0.479760,1.198526
250,-0.218423,0.145145,-0.525079,0.034116,0.039779,0.039815,0.601768,-0.449863,1.577108
250,-0.140682,0.135714,-0.506957,0.034780,0.030574,0.033252,0.294856,-0.431291,1.579878
125,-0.385051,0.067344,-0.376815,0.027317,0.024014,0.026117,-1.431087,-0.452405,1.521923
250,-0.419970,0.143606,-0.524832,0.033331,0.037157,0.033738,-0.536334,-0.298797,1.464470
125,-0.177856,-0.025209,-0.208806,0.010000,0.008791,0.009561,0.739261,-0.929217,-2.420665
125,-0.011947,-0.050097,-0.146901,0.011676,0.013016,0.011818,-0.561800,-1.020943,-0.934836
125,-0.084073,0.138172,-0.540792,0.012051,0.011404,0.012254,-0.065221,1.111647,1.498065
125,0.053872,0.142019,-0.517278,0.035529,0.041426,0.041464,-0.644548,-0.335947,1.467169
250,-0.248284,0.008358,-0.248242,0.035056,0.039080,0.035484,2.232575,-0.464259,1.579592
250,-0.417421,0.130024,-0.486283,0.043188,0.037965,0.041290,-0.700753,-0.450465,1.563607
