label,x,y,z,w,h,l,roll,pitch,yaw
125,-0.287694,0.081641,-0.326767,0.009707,0.010822,0.009826,1.261000,-0.049764,-3.125671
125,0.115717,0.098576,-0.433817,0.009550,0.011135,0.011145,-1.200689,0.570214,0.206456
125,-0.024514,0.011829,-0.165018,0.013934,0.013187,0.014170,0.081267,-1.260338,-1.656124
125,-0.255155,0.089781,-0.371199,0.010982,0.010458,0.011354,1.258921,0.124033,3.101728
125,-0.105102,0.128188,-0.516914,0.029290,0.032652,0.029647,0.423595,-0.139375,1.651183
125,0.171404,0.099948,-0.427438,0.028626,0.033377,0.033408,-1.104475,-0.246473,1.434736
125,-0.353868,0.114977,-0.492631,0.013521,0.012876,0.013980,-1.082110,0.865078,0.384554
125,-0.482183,0.144381,-0.569975,0.027891,0.024519,0.026666,0.053592,-0.299414,1.571359
250,-0.356805,0.106870,-0.441927,0.038087,0.036270,0.039380,-0.827219,-0.302639,1.563069
250,0.089022,0.132056,-0.519334,0.040284,0.038122,0.040964,-0.520484,-0.227985,1.521681
250,0.159347,0.038932,-0.222493,0.039140,0.043633,0.039618,-2.064093,-0.484034,1.266585
