label,x,y,z,w,h,l,roll,pitch,yaw
250,-0.276430,0.122447,-0.252890,0.041420,0.039198,0.042119,-2.084968,-0.523819,1.560770
250,-0.207913,0.252713,-0.485543,0.031429,0.036646,0.036679,-0.660736,-0.151110,1.236288
125,0.064976,0.070851,-0.164503,0.011274,0.010669,0.011464,-0.146934,-1.045686,-1.401389
125,-0.085253,0.096782,-0.227979,0.010403,0.011597,0.010530,0.946650,-0.557525,-2.777535
125,0.014817,0.217436,-0.434820,0.009550,0.011135,0.011145,0.416947,0.997539,2.055961
250,0.083336,0.228811,-0.446907,0.028651,0.025186,0.027392,-0.211768,-0.509103,1.568376
250,0.141516,0.251036,-0.476932,0.042700,0.040409,0.043421,-0.449904,-0.509879,1.565789
250,0.204131,0.233151,-0.448956,0.032432,0.037815,0.037850,-0.741633,-0.439979,1.486150
125,-0.334247,0.218728,-0.436809,0.009550,0.011135,0.011145,-0.645722,0.900881,0.805169
250,-0.156029,0.137339,-0.277623,0.041723,0.039733,0.043140,1.761267,-0.520800,1.582104
250,0.299846,0.188060,-0.379257,0.024768,0.028879,0.028906,-1.063971,-0.305180,1.026028
