label,x,y,z,w,h,l,roll,pitch,yaw
250,0.322590,0.199156,-0.557283,0.044730,0.049864,0.045276,-0.107149,-0.304526,1.548526
125,-0.250988,0.050134,-0.312161,0.011356,0.013240,0.013253,1.754495,-0.653400,2.119343
125,-0.264262,0.104577,-0.406431,0.010000,0.008791,0.009561,1.029052,0.427849,2.896899
125,-0.353874,0.099148,-0.390837,0.015090,0.014280,0.015344,1.073370,0.183518,3.042830
125,0.054171,0.115171,-0.417579,0.027218,0.030343,0.027551,-1.184536,-0.451216,1.460776
125,0.210216,0.014910,-0.245674,0.012612,0.014059,0.012766,1.146263,-1.002435,-2.952935
125,0.165437,0.076730,-0.350082,0.025378,0.024167,0.026240,1.605668,-0.488706,1.582113
125,0.221149,0.004059,-0.205155,0.030609,0.026907,0.029264,2.726391,-0.497486,1.575364
250,0.081909,0.124082,-0.440279,0.027688,0.026202,0.028155,0.936519,-0.071377,2.273520
250,-0.070145,0.000464,-0.189594,0.038602,0.033934,0.036905,-2.693586,-0.523047,1.551949
250,-0.325608,0.087459,-0.369158,0.022766,0.026545,0.026569,1.464427,-0.487295,1.582056
