label,x,y,z,w,h,l,roll,pitch,yaw
250,0.091042,0.106279,-0.415416,0.027776,0.032386,0.032416,-1.215131,-0.506318,1.560057
250,-0.054184,0.146151,-0.486209,0.032959,0.031387,0.034078,-0.204471,-0.499985,1.568470
250,-0.010046,-0.014836,-0.195175,0.031522,0.036754,0.036788,-2.698162,-0.717871,1.460061
125,0.137012,0.056136,-0.334042,0.021933,0.024450,0.022200,1.373186,-0.490524,2.244035
125,0.225607,0.128191,-0.443191,0.038393,0.044766,0.044807,0.945313,-0.503939,1.580084
125,0.162717,0.069330,-0.352524,0.025854,0.028822,0.026170,1.606952,-0.510165,1.582246
125,-0.218344,-0.004292,-0.221523,0.010982,0.010458,0.011354,0.855600,-0.731551,-2.615822
125,-0.296784,0.050471,-0.329549,0.009550,0.011135,0.011145,1.054352,-0.153549,-3.054959
125,-0.100401,-0.015028,-0.204778,0.009550,0.011135,0.011145,0.155585,-1.054172,-1.749273
125,0.053970,0.003358,-0.238573,0.020964,0.024444,0.024467,-2.331067,-0.561063,1.510031
125,-0.006107,-0.007397,-0.226912,0.018674,0.017783,0.019308,-1.543149,-1.165666,0.211923
125,0.159463,0.027893,-0.279018,0.031591,0.030084,0.032664,-1.399593,-0.595119,0.610230
250,-0.105153,0.151824,-0.488881,0.041060,0.039101,0.042454,0.135296,-0.499867,1.572342
250,0.213927,0.091616,-0.378050,0.038130,0.044460,0.044501,1.400503,-0.508108,1.582087
