label,x,y,z,w,h,l,roll,pitch,yaw
250,-0.251614,0.046439,-0.272879,0.038893,0.037037,0.040214,-1.971008,-0.360355,1.560969
125,0.109385,0.044029,-0.301684,0.009550,0.011135,0.011145,-1.168648,-0.470076,-0.190322
125,0.100753,0.056155,-0.344157,0.010000,0.008791,0.009561,-1.213004,-0.084980,-0.031723
125,0.139769,0.128112,-0.500126,0.029629,0.026046,0.028327,-0.647450,-0.348473,1.564360
125,0.073024,0.114093,-0.489361,0.010527,0.009254,0.010064,-0.771300,1.062526,0.732027
250,-0.129175,0.054259,-0.297797,0.030753,0.035858,0.035891,1.911673,-0.359803,1.580853
250,-0.134196,0.115153,-0.467028,0.026970,0.031447,0.031476,0.859684,-0.349927,1.578881
125,-0.189331,0.064324,-0.332999,0.014769,0.014064,0.015270,-1.213680,-0.060100,-0.022407
125,-0.341194,0.158527,-0.586082,0.027920,0.024544,0.026693,-0.343914,0.293890,1.340120
250,-0.232693,0.132589,-0.521090,0.028542,0.027181,0.029511,-0.775965,0.154218,1.056113
250,-0.207617,0.082770,-0.365279,0.038791,0.034100,0.037086,-1.473910,-0.355494,1.560176
250,-0.436101,0.127527,-0.493048,0.033488,0.029438,0.032016,0.010825,-0.346444,1.570912
250,-0.077294,0.048782,-0.283183,0.036833,0.034857,0.037455,2.195242,-0.362302,1.579454
250,-0.155539,0.024184,-0.222019,0.031989,0.030463,0.033075,2.231884,-0.362594,1.579219
