label,x,y,z,w,h,l,roll,pitch,yaw
125,-0.270897,0.132360,-0.297742,0.010982,0.010458,0.011354,0.969773,-0.202128,-3.004807
125,-0.128556,0.277434,-0.494767,0.010000,0.008791,0.009561,-0.182059,0.972442,1.351571
125,-0.087010,0.061557,-0.188022,0.011375,0.009999,0.010875,-1.886663,-1.217900,0.568695
125,-0.157027,0.099465,-0.226035,0.030195,0.035208,0.035240,3.123673,-0.597128,1.571012
125,0.072893,0.118916,-0.266192,0.019805,0.023093,0.023114,-1.349076,-0.603919,0.733784
250,-0.323539,0.152903,-0.308895,0.027264,0.031790,0.031819,1.603189,-0.587984,1.596704
250,-0.316871,0.232595,-0.420386,0.043488,0.041154,0.044221,0.890048,-0.580856,1.580131
125,0.085744,0.179058,-0.354297,0.015953,0.014024,0.015252,0.973726,0.171502,3.026085
125,0.395541,0.211027,-0.412937,0.011701,0.011073,0.011898,-0.792352,0.661710,0.544805
125,0.136615,0.227081,-0.416794,0.032510,0.036242,0.032907,0.875048,-0.538594,1.642211
250,0.277378,0.245778,-0.450194,0.026932,0.030024,0.027261,0.100010,-0.427994,1.589905
250,-0.148642,0.231761,-0.434767,0.021003,0.018463,0.020080,-0.040650,-0.354628,1.559539
250,-0.012904,0.116706,-0.247731,0.036112,0.040257,0.036552,-2.068955,-0.591934,1.560245
