label,x,y,z,w,h,l,roll,pitch,yaw
250,0.112568,0.151401,-0.567504,0.035784,0.041723,0.041762,-0.118196,-0.336005,1.569543
125,-0.119107,0.098135,-0.457055,0.009707,0.010822,0.009826,-1.192885,0.405371,0.155298
250,-0.147920,0.050756,-0.309515,0.023457,0.027351,0.027376,-1.476486,-0.381142,0.809594
125,0.228440,0.041987,-0.291415,0.010133,0.008908,0.009688,-1.197104,-0.379536,-0.144266
125,0.055254,0.129069,-0.535830,0.010000,0.008791,0.009561,0.389222,1.195565,1.985988
125,0.180460,0.107929,-0.480403,0.009550,0.011135,0.011145,-1.006095,0.884607,0.455722
125,0.129404,0.137679,-0.535036,0.032189,0.037532,0.037567,-0.213334,-0.235528,1.545405
250,0.154600,0.017407,-0.209713,0.032117,0.030393,0.032659,-2.697868,-0.354970,1.566233
250,-0.036286,0.078428,-0.373942,0.031664,0.027835,0.030272,1.339860,-0.343663,1.581144
250,-0.241885,0.121939,-0.483960,0.038952,0.034242,0.037240,-0.694353,-0.338258,1.563995
