label,x,y,z,w,h,l,roll,pitch,yaw
250,-0.048958,0.133385,-0.393443,0.027776,0.032386,0.032416,-1.216500,-0.388014,1.560650
250,-0.194184,0.164623,-0.468447,0.032959,0.031387,0.034078,-0.204767,-0.381675,1.568597
250,-0.150046,0.039114,-0.160445,0.031522,0.036754,0.036788,-2.713969,-0.600220,1.469757
125,-0.002988,0.093198,-0.306718,0.021933,0.024450,0.022200,1.453066,-0.396720,2.209697
125,0.155428,0.049758,-0.210603,0.011274,0.010669,0.011464,0.836283,-0.965173,-2.502932
125,0.085607,0.151866,-0.423609,0.038393,0.044766,0.044807,0.946496,-0.385633,1.579574
125,-0.086030,0.052058,-0.205688,0.020964,0.024444,0.024467,-2.339001,-0.442956,1.513855
125,-0.146107,0.042755,-0.192838,0.018674,0.017783,0.019308,-1.814855,-1.126331,0.459785
125,0.019463,0.071647,-0.248746,0.031591,0.030084,0.032664,-1.511573,-0.524380,0.669771
250,-0.245153,0.169940,-0.471770,0.041060,0.039101,0.042454,0.135493,-0.381557,1.572258
250,0.073927,0.123235,-0.354606,0.038130,0.044460,0.044501,1.401944,-0.389804,1.581461
250,0.366478,0.148979,-0.427195,0.030702,0.035798,0.035831,-0.943227,-0.385606,1.562040
