label,x,y,z,w,h,l,roll,pitch,yaw
250,0.041569,0.035799,-0.346011,0.038893,0.037037,0.040214,1.164423,-0.436067,1.580949
125,-0.319388,0.013278,-0.327071,0.009550,0.011135,0.011145,1.077760,0.451189,2.911464
125,-0.059012,-0.063561,-0.128312,0.010000,0.008791,0.009561,-0.991034,-0.680101,-0.390640
250,-0.080828,0.023371,-0.322820,0.030753,0.035858,0.035891,-1.220396,-0.436588,1.560415
250,-0.075521,-0.055024,-0.160961,0.026970,0.031447,0.031476,-2.273903,-0.446480,1.562365
125,-0.020615,0.005285,-0.291096,0.014769,0.014064,0.015270,1.130042,0.056580,3.114925
125,0.091132,0.052204,-0.375994,0.038884,0.043347,0.039358,0.871206,-0.433574,1.579253
250,0.023067,-0.081412,-0.110835,0.028542,0.027181,0.029511,1.833287,-0.808115,2.350471
250,-0.002270,-0.004880,-0.255364,0.038791,0.034100,0.037086,1.660881,-0.440923,1.581804
250,-0.132734,0.029953,-0.336880,0.036833,0.034857,0.037455,-0.937941,-0.434100,1.561884
250,-0.054594,0.056531,-0.397346,0.031989,0.030463,0.033075,-0.901485,-0.433810,1.562128
