label,x,y,z,w,h,l,roll,pitch,yaw
125,0.017955,0.175007,-0.468765,0.011274,0.010669,0.011464,-0.431612,1.078164,1.089130
125,-0.182398,0.100378,-0.317620,0.017211,0.016287,0.017501,1.553193,-0.458203,1.880713
125,0.009685,0.204756,-0.515650,0.037683,0.035661,0.038319,-0.123196,-0.434097,1.569436
125,-0.151613,0.099581,-0.318199,0.012819,0.014947,0.014961,1.368670,-0.422115,2.360666
125,0.101839,0.079267,-0.258808,0.027101,0.023824,0.025910,-2.177184,-0.449736,1.561697
250,-0.095277,0.197248,-0.517640,0.022167,0.021109,0.022919,0.367531,0.387633,1.883919
250,-0.190612,0.049676,-0.188379,0.038930,0.036841,0.039587,2.300759,-0.450703,1.579049
250,-0.229420,0.199699,-0.507410,0.035301,0.033407,0.035897,0.810923,-0.397117,1.626088
250,0.373414,0.192692,-0.492737,0.030991,0.027243,0.029629,0.332787,-0.434572,1.574414
250,0.243606,0.105497,-0.308605,0.029796,0.034741,0.034773,1.702314,-0.445356,1.581775
250,-0.146765,0.041554,-0.183725,0.026734,0.025299,0.027185,2.468150,-0.451847,1.577703
250,0.052981,0.038890,-0.180674,0.021892,0.019244,0.020929,-2.604700,-0.850910,1.321226
