label,x,y,z,w,h,l,roll,pitch,yaw
250,0.431825,0.049680,-0.438522,0.029531,0.032921,0.029892,-0.664464,-0.272782,1.564379
250,0.236577,0.080398,-0.534121,0.034116,0.039779,0.039815,0.602925,-0.272417,1.576698
250,0.314318,0.074314,-0.514618,0.034780,0.030574,0.033252,0.296512,-0.253849,1.579320
125,-0.187975,-0.021365,-0.220027,0.014084,0.012381,0.013465,1.108777,-0.900307,-2.769593
125,0.069949,0.029990,-0.374451,0.027317,0.024014,0.026117,-1.440048,-0.275152,1.525124
125,-0.262279,0.029610,-0.374928,0.025601,0.029851,0.029879,1.392272,-0.241352,1.853862
125,0.370926,0.070761,-0.548356,0.012051,0.011404,0.012254,-0.111262,1.288353,1.454984
125,0.508872,0.078698,-0.525890,0.035529,0.041426,0.041464,-0.663043,-0.159404,1.471720
250,0.206716,-0.005374,-0.237485,0.035056,0.039080,0.035484,2.234194,-0.286816,1.578996
250,-0.025149,-0.035989,-0.124534,0.039262,0.043769,0.039741,-2.871015,-0.497156,1.508997
250,0.037579,0.072363,-0.493265,0.043188,0.037965,0.041290,-0.702070,-0.273020,1.564076
