label,x,y,z,w,h,l,roll,pitch,yaw
250,-0.493575,0.058708,-0.534504,0.030874,0.035999,0.036032,-0.420958,-0.251881,1.566567
125,-0.288727,-0.012903,-0.302545,0.011424,0.010879,0.011812,1.293079,-0.344497,-3.045609
125,-0.144232,-0.042914,-0.199257,0.009550,0.011135,0.011145,2.909372,-1.066079,1.744999
125,-0.351685,0.045852,-0.517980,0.019491,0.018445,0.019820,1.253462,0.597050,2.959002
125,-0.097625,0.047361,-0.522158,0.017941,0.020919,0.020939,-0.457708,1.210968,1.096706
125,0.060046,0.024901,-0.430871,0.020661,0.018163,0.019753,-1.192930,-0.257328,1.561176
250,-0.210700,-0.013843,-0.260440,0.033433,0.037270,0.033841,2.442493,-0.268666,1.577457
125,-0.382184,0.029346,-0.442103,0.023427,0.026116,0.023713,-1.117405,-0.178793,1.389363
250,-0.180678,-0.024466,-0.239354,0.022887,0.026686,0.026711,2.719249,-0.270129,1.575039
250,-0.235159,0.041521,-0.470993,0.036562,0.034600,0.037179,0.758293,-0.253752,1.577914
