label,x,y,z,w,h,l,roll,pitch,yaw
250,0.201367,0.082340,-0.380181,0.032827,0.031066,0.033381,1.469770,-0.505623,1.582175
125,0.072435,0.002792,-0.254715,0.010916,0.012728,0.012740,-2.456649,-0.660547,1.431928
125,0.023552,0.155081,-0.509321,0.033991,0.032369,0.035145,-0.221629,-0.496850,1.568283
125,-0.140681,0.144029,-0.506376,0.018662,0.017661,0.018977,0.832528,0.765613,2.579009
125,0.093868,0.011440,-0.267619,0.014724,0.017168,0.017184,-1.151170,-0.832891,-0.095798
125,0.152493,0.097168,-0.401234,0.038001,0.036188,0.039291,-1.285773,-0.503817,1.559822
125,0.293292,0.139214,-0.482509,0.011274,0.010669,0.011464,0.909139,0.660480,2.695888
250,0.316587,0.153630,-0.497253,0.039494,0.044027,0.039976,0.637931,-0.498580,1.577607
250,-0.004817,-0.021731,-0.195121,0.025128,0.029299,0.029326,-3.082269,-0.640897,1.561704
250,0.200075,0.045742,-0.318464,0.027327,0.026023,0.028254,-1.789940,-0.508804,1.559634
