label,x,y,z,w,h,l,roll,pitch,yaw
125,-0.228464,0.020959,-0.273239,0.025399,0.028314,0.025709,-1.843844,-0.458420,1.113045
125,-0.369989,0.080231,-0.476663,0.022293,0.021097,0.022670,-0.230412,-0.286000,1.568409
125,-0.018659,0.139911,-0.633235,0.011274,0.010669,0.011464,0.634809,1.200430,2.239457
250,-0.328656,0.098220,-0.505577,0.042247,0.040231,0.043682,-0.396183,-0.080829,1.477259
125,-0.103080,0.027340,-0.305380,0.022123,0.020936,0.022497,1.702958,-0.408692,2.088393
125,0.105309,0.094307,-0.514694,0.024676,0.027508,0.024977,-0.300830,0.022181,1.469277
250,0.162565,0.096938,-0.512619,0.031019,0.034579,0.031397,-0.559601,-0.016468,1.389128
250,0.007929,0.013164,-0.229330,0.035104,0.039134,0.035533,2.825216,-0.305240,1.574049
250,0.211069,0.028180,-0.295390,0.025585,0.022491,0.024461,-1.918494,-0.299155,1.560968
250,0.119981,0.033911,-0.305293,0.030552,0.034059,0.030925,-2.164777,-0.301342,1.562133
250,0.206983,0.069425,-0.437118,0.022282,0.025981,0.026005,-0.997442,0.117383,0.912179
125,-0.206577,0.050896,-0.350467,0.011274,0.010669,0.011464,-1.275062,0.001458,0.000444
250,-0.249648,0.060322,-0.375472,0.040107,0.044710,0.040596,-1.387100,-0.293923,1.560519
