label,x,y,z,w,h,l,roll,pitch,yaw
250,-0.533059,0.205107,-0.535913,0.018208,0.021231,0.021250,0.247635,1.099907,1.847233
250,-0.314724,0.187651,-0.498588,0.030223,0.026569,0.028895,-0.713772,0.106590,1.045471
125,-0.023154,0.194221,-0.519428,0.009550,0.011135,0.011145,-0.310810,1.090576,1.223306
250,-0.297088,0.092565,-0.306169,0.025895,0.030193,0.030221,-1.654933,-0.474662,1.397274
125,0.087924,0.101552,-0.333723,0.009550,0.011135,0.011145,-1.115071,-0.035276,-0.017284
125,0.012446,0.180589,-0.475281,0.036535,0.032117,0.034929,-0.404904,-0.446233,1.566410
125,0.062624,0.138627,-0.399351,0.026487,0.030883,0.030912,-1.033883,-0.450324,1.561228
250,0.121521,0.073604,-0.269120,0.024478,0.028541,0.028568,-1.902739,-0.510145,1.411390
250,-0.094416,0.214246,-0.559928,0.024850,0.023664,0.025693,0.156790,-0.445544,1.572535
250,0.008217,0.038458,-0.180559,0.040523,0.035622,0.038742,-2.781986,-0.464784,1.566878
250,-0.131980,0.020168,-0.153441,0.031137,0.034711,0.031517,2.780628,-0.464779,1.574729
250,-0.074224,0.199070,-0.514855,0.035450,0.031163,0.033892,0.087365,-0.155941,1.599579
250,-0.464281,0.209444,-0.542233,0.034049,0.032222,0.034624,-0.166427,-0.280427,1.538201
