label,x,y,z,w,h,l,roll,pitch,yaw
250,-0.288977,0.083662,-0.390357,0.031089,0.034658,0.031469,1.320672,-0.485312,1.581764
125,0.187000,0.053766,-0.346509,0.010000,0.008791,0.009561,1.077013,-0.149829,-3.061420
125,0.389250,0.115131,-0.461635,0.011274,0.010669,0.011464,-0.881230,0.742712,0.508715
125,0.121948,0.028752,-0.305101,0.009707,0.010822,0.009826,1.053752,-0.323640,-2.962686
125,0.443880,0.144112,-0.510298,0.025510,0.028438,0.025821,-0.717830,-0.480241,1.563351
250,0.199520,0.063420,-0.354247,0.029187,0.032538,0.029544,1.642937,-0.488510,1.582087
125,-0.242606,0.085614,-0.408835,0.016615,0.019372,0.019390,1.038288,-0.482705,1.580549
125,0.087029,0.021500,-0.289944,0.016268,0.014301,0.015553,-1.562457,-0.583135,0.919079
250,0.019025,0.109327,-0.430011,0.039653,0.034858,0.037910,-1.127922,-0.483499,1.560568
250,0.050263,0.066193,-0.360760,0.034861,0.032991,0.035450,-1.282848,-0.399361,0.912017
250,-0.142672,0.151352,-0.534674,0.019889,0.018821,0.020224,-0.059119,0.330653,1.521884
250,0.006845,0.075918,-0.383893,0.030377,0.028747,0.030889,1.131774,-0.236259,2.494628
