label,x,y,z,w,h,l,roll,pitch,yaw
250,-0.377943,0.235224,-0.510076,0.028271,0.026754,0.028748,0.061253,-0.494281,1.571496
250,-0.245889,0.215088,-0.471261,0.027041,0.023771,0.025853,-0.616195,-0.496110,1.564196
125,-0.004813,0.082444,-0.248588,0.011301,0.010694,0.011491,2.364383,-0.511404,1.578806
125,0.152257,0.182614,-0.426522,0.013936,0.016249,0.016264,-0.525672,0.455892,1.038504
125,0.015156,0.205555,-0.462580,0.018754,0.016486,0.017930,0.425132,-0.495157,1.575507
250,0.157544,0.051175,-0.174954,0.024801,0.028918,0.028944,-2.741450,-0.517415,1.564447
250,-0.044392,0.261026,-0.546606,0.039246,0.037374,0.040579,0.432793,-0.323269,1.666603
125,-0.315212,0.199669,-0.450531,0.022878,0.021650,0.023264,-0.338166,-0.494831,1.567007
125,-0.458772,0.208865,-0.456920,0.028519,0.033253,0.033283,0.554356,-0.495767,1.576809
125,-0.297051,0.243944,-0.520536,0.028472,0.033198,0.033229,-0.293245,-0.494691,1.567495
250,0.086267,0.250567,-0.530643,0.035233,0.033552,0.036429,-0.003440,-0.494262,1.570757
250,0.038985,0.221375,-0.476333,0.031516,0.036747,0.036781,0.257675,-0.494594,1.573707
