label,x,y,z,w,h,l,roll,pitch,yaw
125,-0.276971,0.082848,-0.314622,0.013122,0.011535,0.012545,1.278574,-0.477053,2.678997
125,-0.054306,0.142645,-0.414736,0.026059,0.024815,0.026943,-0.876702,-0.483874,1.562084
125,-0.280675,0.142909,-0.415693,0.022214,0.025901,0.025925,0.896247,-0.355275,1.771634
125,-0.263115,0.111621,-0.349574,0.028658,0.033415,0.033446,1.461817,-0.489194,1.582065
125,-0.190739,0.015969,-0.170652,0.029944,0.026323,0.028628,2.945146,-0.617670,1.599418
250,-0.056961,0.033771,-0.205811,0.027907,0.031111,0.028248,-2.564034,-0.498641,1.564608
250,-0.278520,0.183093,-0.490913,0.026400,0.024983,0.026846,0.624576,-0.482152,1.577425
125,0.081542,0.057894,-0.251800,0.031280,0.029602,0.031808,2.006471,-0.494498,1.581073
125,-0.127211,0.041530,-0.240683,0.010000,0.008791,0.009561,-2.906013,-0.499981,1.568151
250,-0.059125,0.066496,-0.268737,0.025327,0.029531,0.029559,-2.270680,-0.496712,1.562126
