label,x,y,z,w,h,l,roll,pitch,yaw
250,-0.273403,0.129179,-0.538746,0.035505,0.031212,0.033945,-0.269038,-0.297271,1.568008
125,0.314201,0.100009,-0.445149,0.009550,0.011135,0.011145,-1.225160,0.469639,0.161544
125,0.247312,0.121327,-0.536043,0.013616,0.012967,0.014079,-1.040272,0.930939,0.439833
125,-0.088008,0.116522,-0.519172,0.020182,0.023532,0.023553,1.173839,0.673830,2.885744
250,0.018480,0.114917,-0.496571,0.033714,0.029637,0.032232,0.559157,-0.223749,1.625560
125,-0.121881,0.105734,-0.470775,0.011274,0.010669,0.011464,-1.212834,0.531039,0.187226
125,-0.231483,0.085336,-0.435869,0.014630,0.016310,0.014809,-1.162565,0.705912,0.273560
125,-0.245668,0.039050,-0.282695,0.017371,0.020254,0.020273,-2.256323,-0.313251,1.562676
250,-0.121811,0.075546,-0.382562,0.030541,0.029084,0.031578,-1.369214,-0.292226,1.490834
250,-0.207298,0.118793,-0.510460,0.031098,0.036260,0.036294,-0.616852,-0.298758,1.564728
250,0.142773,0.110236,-0.485051,0.036224,0.034281,0.036836,-0.154989,-0.297030,1.569177
250,-0.111221,0.076378,-0.387529,0.027205,0.030328,0.027537,1.248535,-0.150809,2.174983
