label,x,y,z,w,h,l,roll,pitch,yaw
125,-0.418958,0.191907,-0.485036,0.012228,0.011572,0.012435,0.559335,1.036711,2.199619
125,-0.205611,0.141733,-0.386425,0.015204,0.014389,0.015461,-1.098521,0.322382,0.160454
125,-0.319289,0.186672,-0.479825,0.014686,0.013985,0.015185,-0.514015,1.052376,0.994381
250,-0.174698,0.113503,-0.311664,0.028666,0.027298,0.029639,-1.593517,-0.456273,1.390246
125,0.182177,0.205481,-0.501041,0.010982,0.010458,0.011354,-0.760488,0.932842,0.701215
125,0.245340,0.140592,-0.384833,0.011288,0.010749,0.011671,-1.100500,0.310523,0.154095
125,-0.099483,0.177143,-0.436702,0.032493,0.028564,0.031065,0.989591,-0.440657,1.580061
250,0.058018,0.155458,-0.389466,0.038862,0.036777,0.039518,0.365597,-0.436794,1.574760
250,0.264084,0.096154,-0.260843,0.038354,0.033716,0.036668,-1.866039,-0.508302,1.373970
250,-0.009450,0.045476,-0.151033,0.041490,0.036472,0.039666,2.689790,-0.455132,1.575636
