label,x,y,z,w,h,l,roll,pitch,yaw
250,-0.080476,0.193979,-0.395106,0.030020,0.026390,0.028701,-0.694106,-0.543396,1.563288
125,0.219713,0.216465,-0.445473,0.010982,0.010458,0.011354,0.650036,0.852987,2.360828
125,0.348630,0.228512,-0.465487,0.012246,0.010765,0.011707,-0.460107,0.946692,1.022541
125,0.174742,0.153130,-0.318129,0.041073,0.036106,0.039268,1.555870,-0.550951,1.582533
250,0.078186,0.183423,-0.376586,0.031434,0.027633,0.030053,1.266435,-0.548101,1.581995
125,-0.286265,0.221010,-0.450047,0.019301,0.022505,0.022526,0.822089,0.693184,2.605789
125,0.038862,0.204664,-0.407334,0.033622,0.039203,0.039239,-1.072888,-0.546317,1.560484
125,-0.034713,0.207169,-0.404234,0.047549,0.045280,0.049163,-0.856656,-0.544537,1.561927
250,-0.077401,0.116320,-0.255920,0.049529,0.046872,0.050365,-2.314915,-0.557860,1.562161
250,-0.340168,0.181585,-0.369871,0.035351,0.031076,0.033797,1.253433,-0.547977,1.581948
