label,x,y,z,w,h,l,roll,pitch,yaw
125,0.143717,0.197393,-0.403231,0.010982,0.010458,0.011354,-0.677093,0.852478,0.752681
125,0.058391,0.061715,-0.167530,0.010982,0.010458,0.011354,0.291830,-1.005600,-1.912565
125,-0.012476,0.182182,-0.371609,0.018521,0.021596,0.021616,1.018381,-0.533376,1.580713
125,-0.051374,0.130983,-0.292169,0.015303,0.014573,0.015823,1.529154,-0.577124,2.062030
125,0.208422,0.236498,-0.460600,0.021250,0.023690,0.021510,-0.611797,-0.530426,1.564106
125,0.024623,0.231465,-0.451681,0.025194,0.023992,0.026050,0.352425,-0.270682,1.685105
125,0.241534,0.111325,-0.239440,0.036839,0.035081,0.038090,-2.087930,-0.543569,1.560671
250,0.143225,0.224691,-0.422756,0.044377,0.042260,0.045884,-0.387773,-0.529349,1.566392
250,0.149132,0.248041,-0.463199,0.036722,0.042818,0.042857,-0.323650,-0.529125,1.567092
250,-0.090631,0.093632,-0.210999,0.032718,0.036473,0.033117,1.952113,-0.694546,1.928561
