label,x,y,z,w,h,l,roll,pitch,yaw
250,-0.133403,0.226165,-0.504900,0.035505,0.031212,0.033945,-0.268521,-0.463704,1.567816
125,0.387312,0.217974,-0.503535,0.013616,0.012967,0.014079,-0.812067,0.846520,0.617445
125,0.051992,0.210440,-0.487693,0.020182,0.023532,0.023553,0.975341,0.621924,2.765661
250,0.158480,0.205113,-0.465670,0.033714,0.029637,0.032232,0.549353,-0.389921,1.628532
125,-0.266486,0.202437,-0.484634,0.012264,0.013672,0.012414,0.380383,0.238829,1.864528
125,-0.091483,0.165885,-0.410708,0.014630,0.016310,0.014809,-0.960736,0.650650,0.400508
125,-0.105668,0.094863,-0.267318,0.017371,0.020254,0.020273,-2.254806,-0.479678,1.562089
250,0.018189,0.147399,-0.359759,0.030541,0.029084,0.031578,-1.354459,-0.458094,1.485409
250,-0.067298,0.211237,-0.478725,0.031098,0.036260,0.036294,-0.615727,-0.465188,1.564308
250,0.282773,0.198589,-0.455085,0.036224,0.034281,0.036836,-0.154689,-0.463463,1.569066
250,0.028779,0.149042,-0.364520,0.027205,0.030328,0.027537,1.150253,-0.286870,2.196385
