label,x,y,z,w,h,l,roll,pitch,yaw
250,-0.222394,0.022482,-0.233559,0.028285,0.032980,0.033010,2.241589,-0.492794,1.757531
250,-0.354487,0.061614,-0.332046,0.041344,0.039125,0.042042,-1.656874,-0.346812,1.560206
125,0.060716,0.010623,-0.226845,0.014890,0.014179,0.015395,-1.473118,-0.781658,0.229703
125,-0.254053,0.060720,-0.351905,0.010000,0.008791,0.009561,1.224846,0.009324,3.138232
125,-0.145606,0.134930,-0.552599,0.028057,0.026551,0.028530,0.249005,-0.336244,1.573416
125,0.080673,0.115986,-0.504764,0.027468,0.025994,0.027931,-0.798569,0.323977,0.914952
125,0.083335,0.065385,-0.372997,0.012319,0.014363,0.014377,-1.222058,0.124302,0.045050
250,-0.022342,0.019875,-0.234514,0.022644,0.026403,0.026428,-2.634493,-0.354681,1.565634
250,0.042823,0.120852,-0.501671,0.032499,0.028569,0.031070,-0.673807,-0.311424,1.541402
250,0.093217,0.097931,-0.454660,0.020556,0.023968,0.023990,-0.974334,-0.231984,1.385964
