label,x,y,z,w,h,l,roll,pitch,yaw
125,0.069201,0.053429,-0.458486,0.009550,0.011135,0.011145,-1.245816,0.472550,0.152169
125,0.002312,0.073050,-0.549762,0.013616,0.012967,0.014079,-1.068811,0.938680,0.416873
125,-0.333008,0.068560,-0.532804,0.020182,0.023532,0.023553,1.196995,0.678416,2.900235
125,0.101956,0.010453,-0.336902,0.030160,0.028542,0.030669,-1.351613,-0.216834,0.405744
250,-0.226520,0.067377,-0.510177,0.033714,0.029637,0.032232,0.560199,-0.205142,1.625339
125,-0.366881,0.058677,-0.484215,0.011274,0.010669,0.011464,-1.234110,0.534408,0.176420
250,-0.366811,0.030137,-0.395454,0.030541,0.029084,0.031578,-1.370760,-0.273651,1.491266
250,-0.452298,0.070994,-0.524136,0.031098,0.036260,0.036294,-0.616969,-0.280124,1.564762
250,-0.102227,0.062912,-0.498572,0.036224,0.034281,0.036836,-0.155021,-0.278396,1.569186
250,-0.356221,0.030876,-0.400436,0.027205,0.030328,0.027537,1.259219,-0.135465,2.173459
