label,x,y,z,w,h,l,roll,pitch,yaw
250,0.357687,-0.015558,-0.351538,0.027662,0.026342,0.028601,1.678386,-0.285558,1.603017
125,0.229168,-0.046980,-0.235406,0.010000,0.008791,0.009561,-1.217838,-0.634723,-0.215057
125,0.131707,0.035794,-0.541863,0.018269,0.020366,0.018492,-0.389111,0.130468,1.399585
125,-0.088552,0.013090,-0.470463,0.017395,0.016565,0.017986,0.929596,0.263245,2.268078
125,-0.023580,0.072655,-0.643955,0.036282,0.034335,0.036894,0.262945,-0.272420,1.573503
250,0.100668,0.058475,-0.587940,0.035427,0.039494,0.035860,-0.194186,-0.272264,1.568787
125,0.388465,0.035980,-0.543125,0.009550,0.011135,0.011145,1.077982,0.941786,2.731930
250,0.389543,-0.008232,-0.375870,0.024383,0.028431,0.028457,1.494741,-0.281330,1.581178
250,-0.174592,0.019214,-0.437067,0.049149,0.046804,0.050818,1.252572,-0.278960,1.580685
250,0.014189,0.054005,-0.579027,0.036612,0.034647,0.037230,0.176595,-0.213993,1.583440
