label,x,y,z,w,h,l,roll,pitch,yaw
250,-0.267411,0.192639,-0.433862,0.028285,0.032980,0.033010,-0.751602,-0.351075,1.395457
125,0.163999,0.104395,-0.295509,0.009707,0.010822,0.009826,-1.034340,-0.300373,-0.174153
125,0.185939,0.080072,-0.246270,0.011274,0.010669,0.011464,-0.969876,-0.528678,-0.332888
125,0.120698,0.239698,-0.522418,0.013742,0.015319,0.013909,-0.492969,0.983398,0.997674
125,-0.023239,0.227493,-0.497644,0.027687,0.030865,0.028025,0.359350,-0.500679,1.574826
250,-0.135487,0.143808,-0.339568,0.041344,0.039125,0.042042,1.473967,-0.509098,1.582201
250,0.027874,0.208695,-0.463470,0.031591,0.030084,0.032664,0.142469,-0.500139,1.572423
125,-0.235949,0.128302,-0.327366,0.010000,0.008791,0.009561,-1.060731,-0.010040,-0.005616
125,-0.248455,0.183838,-0.426516,0.010000,0.008791,0.009561,-0.963045,0.545295,0.346242
250,-0.210527,0.215346,-0.474604,0.029860,0.026249,0.028548,-0.740025,-0.268227,1.309025
250,-0.063596,0.194174,-0.438037,0.028446,0.025006,0.027196,0.654185,-0.288692,1.769287
250,0.224647,0.098958,-0.266535,0.033374,0.031583,0.033937,-1.944283,-0.513710,1.560128
