label,x,y,z,w,h,l,roll,pitch,yaw
125,0.035254,0.027415,-0.246327,0.018745,0.017851,0.019382,2.554673,-0.586977,1.577411
125,-0.099325,0.175667,-0.462498,0.027309,0.031842,0.031872,1.018940,-0.573421,1.580968
125,0.273853,0.208000,-0.510653,0.030854,0.034396,0.031231,-0.570765,-0.252923,1.317579
125,-0.100933,0.077094,-0.317558,0.024451,0.023284,0.025281,1.736154,-0.584685,1.611351
125,-0.211722,0.210388,-0.513425,0.009550,0.011135,0.011145,-0.671009,0.797810,0.733733
250,0.152173,-0.025233,-0.157634,0.028999,0.027615,0.029984,-2.985785,-0.739416,1.540804
125,-0.260693,0.041991,-0.265725,0.019115,0.022288,0.022309,-2.556406,-0.586987,1.564199
250,-0.269168,0.202763,-0.498079,0.033455,0.039008,0.039044,-0.327349,-0.569175,1.566956
125,0.025400,0.141171,-0.417921,0.011274,0.010669,0.011464,0.870555,0.557327,2.722303
250,0.118426,0.216386,-0.529352,0.026353,0.025096,0.027248,0.009307,-0.568641,1.570908
250,-0.032935,0.171672,-0.461211,0.026737,0.025302,0.027188,0.860544,-0.572139,1.579853
