label,x,y,z,w,h,l,roll,pitch,yaw
250,0.222589,0.207325,-0.429561,0.028285,0.032980,0.033010,-0.736311,-0.429582,1.389634
125,0.466761,0.247151,-0.490364,0.027687,0.030865,0.028025,0.358966,-0.580448,1.575024
250,0.354513,0.151136,-0.339459,0.041344,0.039125,0.042042,1.472874,-0.588862,1.582772
125,0.254051,0.134707,-0.328531,0.010000,0.008791,0.009561,-0.980959,-0.009560,-0.006399
125,0.241545,0.197966,-0.422940,0.010000,0.008791,0.009561,-0.876734,0.516570,0.389969
125,0.145263,0.017260,-0.149876,0.028057,0.026551,0.028530,-2.891637,-0.599498,1.567820
125,-0.080934,0.044732,-0.193803,0.027468,0.025994,0.027931,1.403283,-0.915568,2.824620
125,-0.083371,0.120793,-0.312709,0.012319,0.014363,0.014377,0.977031,-0.108424,-3.068677
250,0.022537,0.205186,-0.431358,0.022644,0.026403,0.026428,0.500545,-0.581041,1.576571
250,-0.043082,0.050074,-0.191671,0.032499,0.028569,0.031070,2.436998,-0.623864,1.605341
250,0.279473,0.233206,-0.468364,0.029860,0.026249,0.028548,-0.718108,-0.345214,1.302403
250,-0.093394,0.074367,-0.238078,0.020556,0.023968,0.023990,1.973144,-0.686075,1.804297
250,0.426404,0.209188,-0.433601,0.028446,0.025006,0.027196,0.637352,-0.366855,1.774710
