label,x,y,z,w,h,l,roll,pitch,yaw
125,-0.227045,0.141831,-0.480914,0.011274,0.010669,0.011464,-0.480352,1.118455,1.045719
125,-0.235315,0.169393,-0.529117,0.037683,0.035661,0.038319,-0.123264,-0.388114,1.569463
125,-0.143161,0.055843,-0.266778,0.027101,0.023824,0.025910,-2.177639,-0.403755,1.561885
250,-0.340277,0.161802,-0.530760,0.022167,0.021109,0.022919,0.383119,0.431338,1.890127
250,-0.474420,0.164720,-0.520653,0.035301,0.033407,0.035897,0.813628,-0.351203,1.625099
125,0.102417,0.035327,-0.228798,0.010982,0.010458,0.011354,0.935749,-0.858722,-2.632766
125,0.280053,0.154432,-0.498449,0.033330,0.031541,0.033892,-0.490129,-0.389220,1.565690
250,0.128414,0.158396,-0.505674,0.030991,0.027243,0.029629,0.332967,-0.388589,1.574342
250,0.311512,0.132985,-0.454521,0.024513,0.021549,0.023436,-0.714564,-0.041490,1.233971
250,-0.001394,0.079756,-0.317728,0.029796,0.034741,0.034773,1.702862,-0.399375,1.581550
250,-0.192019,0.019101,-0.186871,0.021892,0.019244,0.020929,-2.621103,-0.806282,1.333318
