label,x,y,z,w,h,l,roll,pitch,yaw
250,-0.097312,0.098555,-0.319471,0.027662,0.026342,0.028601,1.674630,-0.393373,1.604270
250,0.225891,0.066173,-0.243125,0.022076,0.025740,0.025764,-2.053407,-0.432817,1.485189
250,0.092643,0.124625,-0.381405,0.024967,0.029111,0.029138,-0.707524,-0.382358,1.563769
125,-0.323292,0.170099,-0.503161,0.018269,0.020366,0.018492,-0.370762,0.024156,1.401004
125,-0.478580,0.217737,-0.600691,0.036282,0.034335,0.036894,0.262631,-0.380293,1.573603
250,-0.354332,0.197609,-0.546529,0.035427,0.039494,0.035860,-0.193953,-0.380137,1.568713
125,0.039632,0.023270,-0.143171,0.012781,0.014247,0.012937,0.115300,-1.178099,-1.695501
125,-0.047873,0.022337,-0.133968,0.010000,0.008791,0.009561,0.782727,-1.004903,-2.437893
125,-0.083850,0.076784,-0.276131,0.009550,0.011135,0.011145,1.141631,-0.418857,-2.957580
125,0.103699,0.053790,-0.209420,0.028803,0.027429,0.029781,-2.760989,-0.399236,1.566780
125,-0.073028,0.046802,-0.208232,0.014621,0.017048,0.017064,1.409748,-0.903435,3.022834
125,0.187620,0.109838,-0.347375,0.024835,0.021832,0.023743,-1.470937,-0.388972,1.560039
125,-0.066535,0.170420,-0.504396,0.009550,0.011135,0.011145,0.919926,0.892560,2.606317
250,-0.065457,0.108457,-0.342873,0.024383,0.028431,0.028457,1.493532,-0.389197,1.581576
250,-0.440810,0.192205,-0.538148,0.036612,0.034647,0.037230,0.175160,-0.321857,1.583820
