label,x,y,z,w,h,l,roll,pitch,yaw
250,0.162606,0.044097,-0.227572,0.028285,0.032980,0.033010,2.234063,-0.527212,1.761205
125,-0.269064,0.095966,-0.382534,0.009707,0.010822,0.009826,1.168491,0.318695,3.009050
125,-0.291091,0.118957,-0.432370,0.011274,0.010669,0.011464,1.114967,0.564870,2.884939
125,-0.081450,0.016258,-0.160009,0.027687,0.030865,0.028025,-2.777255,-0.390320,1.566958
250,0.030513,0.086655,-0.324629,0.041344,0.039125,0.042042,-1.656474,-0.381849,1.560064
250,-0.132625,0.030989,-0.196036,0.031591,0.030084,0.032664,-2.996156,-0.390869,1.569235
125,0.130946,0.086457,-0.344506,0.010000,0.008791,0.009561,1.189806,0.009201,3.137907
125,0.239394,0.167652,-0.542478,0.028057,0.026551,0.028530,0.248906,-0.371283,1.573450
125,0.465673,0.147044,-0.495335,0.027468,0.025994,0.027931,-0.776232,0.296134,0.921769
250,0.427823,0.151799,-0.492074,0.032499,0.028569,0.031070,-0.672713,-0.346448,1.541048
250,0.105796,0.026652,-0.184217,0.029860,0.026249,0.028548,2.158340,-0.592119,1.875810
250,-0.041202,0.041694,-0.223452,0.028446,0.025006,0.027196,-2.300726,-0.584325,1.341768
250,-0.329756,0.115046,-0.404887,0.033374,0.031583,0.033937,1.189976,-0.377274,1.580797
