label,x,y,z,w,h,l,roll,pitch,yaw
125,-0.067035,0.017183,-0.154552,0.023481,0.027378,0.027403,-2.603655,-0.537838,1.564861
125,-0.018464,0.080591,-0.262937,0.025399,0.028314,0.025709,-1.713579,-0.664493,1.043248
125,-0.185487,0.060021,-0.224438,0.027838,0.031034,0.028178,-3.100845,-0.539234,1.570325
125,-0.159989,0.185325,-0.447124,0.022293,0.021097,0.022670,-0.229776,-0.519506,1.568158
250,-0.118656,0.209516,-0.471091,0.042247,0.040231,0.043682,-0.373463,-0.313276,1.472781
125,0.183509,0.196091,-0.459970,0.009550,0.011135,0.011145,0.669486,0.871260,2.373075
125,0.106920,0.094236,-0.292729,0.022123,0.020936,0.022497,1.563024,-0.607900,2.156922
125,0.315309,0.207819,-0.480866,0.024676,0.027508,0.024977,-0.276850,-0.210108,1.467012
250,0.372565,0.209898,-0.478239,0.031019,0.034579,0.031397,-0.516484,-0.246048,1.383446
250,0.217929,0.062847,-0.222023,0.035104,0.039134,0.035533,2.824339,-0.538746,1.574410
250,0.416983,0.165661,-0.411153,0.022282,0.025981,0.026005,-0.855018,-0.067851,0.915727
125,0.003423,0.127585,-0.331141,0.011274,0.010669,0.011464,-1.041554,0.001315,0.000769
125,-0.119967,0.186339,-0.453309,0.009550,0.011135,0.011145,-0.667276,0.872726,0.771404
250,-0.039648,0.142542,-0.353287,0.040107,0.044710,0.040596,-1.384348,-0.527417,1.559412
250,-0.143881,0.054605,-0.216526,0.029629,0.028216,0.030635,-2.808469,-0.538696,1.567008
