label,x,y,z,w,h,l,roll,pitch,yaw
125,0.216285,0.101783,-0.490570,0.010982,0.010458,0.011354,-1.080386,0.778392,0.358666
125,0.208137,0.088716,-0.460768,0.017732,0.016780,0.018031,-0.802807,0.278903,0.945362
125,0.221792,0.042782,-0.317253,0.026176,0.024927,0.027065,-1.829090,-0.344562,1.560534
125,0.172441,0.087848,-0.437796,0.030687,0.029223,0.031729,-0.754954,-0.334716,1.563523
125,-0.058749,0.010785,-0.229185,0.023015,0.025657,0.023296,2.111696,-0.620300,1.985924
250,-0.045218,0.091678,-0.444629,0.034595,0.032739,0.035179,0.913589,-0.335893,1.579200
250,-0.005331,0.019374,-0.222963,0.042884,0.037698,0.040999,2.545387,-0.350272,1.576757
250,-0.127062,0.072444,-0.390025,0.033938,0.032318,0.035090,1.358568,-0.331036,1.627193
125,-0.299599,0.118323,-0.541808,0.009707,0.010822,0.009826,-0.715476,1.110383,0.800567
250,-0.282387,0.046003,-0.305913,0.042577,0.040292,0.043295,-2.087677,-0.346946,1.561569
250,-0.273904,0.083369,-0.431758,0.022137,0.025811,0.025835,-0.820169,-0.335180,1.563034
250,0.224125,0.066672,-0.364350,0.037146,0.032654,0.035513,-1.452315,-0.340826,1.560256
250,0.156058,0.136780,-0.587746,0.019802,0.017407,0.018932,-0.259499,0.047072,1.463769
