label,x,y,z,w,h,l,roll,pitch,yaw
250,-0.238598,0.085981,-0.269789,0.037493,0.035482,0.038126,-1.880872,-0.548921,1.559654
125,0.125109,0.069147,-0.262054,0.012647,0.011118,0.012091,-1.635182,-0.756206,0.789637
125,0.048761,0.218277,-0.494793,0.012804,0.011256,0.012241,-0.516075,0.931198,0.955296
125,-0.115171,0.050729,-0.225839,0.018431,0.016202,0.017621,2.397694,-0.732596,1.760778
125,-0.015009,0.016314,-0.155125,0.032528,0.036262,0.032925,-3.117183,-0.555839,1.570511
125,0.092588,0.154527,-0.395077,0.020358,0.017896,0.019463,-0.888649,-0.343661,1.255967
125,0.050978,0.075489,-0.253826,0.031211,0.034794,0.031592,-2.489505,-0.553801,1.563696
125,-0.015678,0.036708,-0.189157,0.030755,0.035860,0.035893,-3.118466,-0.555839,1.570526
125,-0.416283,0.167184,-0.422432,0.010982,0.010458,0.011354,-0.669110,0.847513,0.758679
250,-0.416774,0.194623,-0.441758,0.044377,0.042260,0.045884,-0.387736,-0.536588,1.566373
250,-0.410867,0.218265,-0.482032,0.036722,0.042818,0.042857,-0.323619,-0.536364,1.567076
250,0.011525,0.219605,-0.483336,0.045145,0.042723,0.045907,-0.176027,-0.535997,1.568748
250,-0.104581,0.176345,-0.425887,0.025295,0.022236,0.024183,0.675239,-0.538048,1.578110
